TILEID,LASTNIGHT,FIBER,CLUSTER
21769,20220322,4891,0
23189,20231230,651,0
23081,20220112,4507,0
8364,20220503,3448,0
23766,20220318,4849,0
22515,20230225,4923,0
80718,20210130,4912,0
41244,20240217,4923,0
41603,20230502,2171,0
4124,20230128,651,0
8463,20220420,466,0
10086,20231107,3448,0
80981,20210708,4912,0
22360,20211113,4733,0
22360,20211113,4849,0
22828,20231107,4733,0
40341,20230502,4738,0
23609,20230228,4733,0
7091,20240203,4891,0
81058,20210324,4733,0
8956,20210926,357,0
8956,20210926,466,0
25394,20231003,4891,0
20341,20231208,2171,0
23072,20220202,2171,0
80696,20210309,466,0
42633,20221206,4507,0
22512,20221207,651,0
6512,20231217,651,0
42510,20220514,466,0
24085,20231123,4912,0
22940,20221124,3448,0
24823,20220323,3448,0
26128,20211115,651,0
40220,20230126,3448,0
24669,20220407,4849,0
23485,20220416,4738,0
20785,20240312,4733,0
20785,20240312,4891,0
43026,20221120,466,0
22975,20240106,2171,0
22315,20230815,651,0
25890,20220318,3448,0
7391,20220605,3448,0
42583,20231029,4849,0
25510,20231120,4923,0
42607,20221126,4849,0
22816,20211019,4849,0
22816,20211019,4923,0
40462,20230603,4891,0
21525,20230201,2171,0
9930,20220228,4923,0
40247,20230419,4738,-1
40247,20230419,4891,0
20228,20240320,3448,0
25675,20240118,4849,0
25894,20220426,4912,0
23845,20231204,466,0
27628,20240321,4912,0
21217,20240115,357,0
41779,20230421,357,-1
25866,20230407,4891,0
22045,20230119,4733,0
22045,20230119,4849,0
22045,20230119,4891,0
7144,20221219,357,0
9888,20220523,4891,0
22012,20221219,2171,0
83365,20230620,4733,0
83365,20230620,4891,0
83365,20230620,4912,-1
40482,20220418,3448,0
20787,20230529,4923,0
10774,20230524,4891,0
41703,20230908,4507,0
7582,20220916,2171,0
21409,20231031,4507,0
21706,20240102,2171,0
25986,20211005,4738,0
80902,20210404,4738,0
21191,20220510,4507,0
21296,20221011,4849,0
21296,20221011,4891,0
20990,20220109,4891,0
20089,20210518,651,0
20669,20211219,651,0
22868,20230108,4912,0
80632,20210222,651,0
3568,20240108,4891,0
11795,20220112,466,0
41061,20230604,4507,0
25904,20220321,4891,0
24767,20210921,4849,0
2376,20221028,4891,0
21770,20230507,651,0
20067,20210629,4733,0
26034,20221115,4507,0
26034,20221115,4923,0
11617,20211103,2171,0
10790,20220524,4733,0
1627,20221216,4891,0
21269,20231109,4738,0
23959,20211001,4733,0
6237,20221030,4923,0
25824,20230107,651,0
24740,20240327,4891,0
21319,20230303,4507,0
21319,20230303,4912,0
6562,20231112,4891,0
23230,20220307,4923,0
20915,20210523,4507,0
22606,20221111,4507,0
22576,20211015,4733,0
40435,20230814,2171,-1
4629,20230422,4507,0
41121,20220417,4849,0
41121,20220417,4891,0
41121,20220417,4923,0
7075,20221122,4733,0
7047,20220108,4891,0
22084,20221208,466,0
25864,20220125,4507,0
25864,20220125,4733,0
22449,20220518,3448,0
25923,20221221,2171,0
5197,20240215,4733,0
4760,20220123,466,0
40185,20230909,4912,0
23628,20230406,4849,0
23628,20230406,4891,0
24424,20220314,4733,0
24424,20220314,4738,0
24424,20220314,4923,0
25727,20231213,4891,0
4634,20230411,4733,0
10497,20220601,3448,0
25256,20221113,4849,0
25256,20221113,4891,0
20762,20210709,4912,0
41098,20230506,4891,0
21557,20220307,651,0
21885,20211204,2171,0
11171,20211113,357,0
11929,20220102,4733,0
80789,20210223,4891,0
80789,20210223,4912,0
80950,20210422,4849,0
20043,20230904,3448,0
41285,20240310,357,6
40403,20230908,2171,0
22084,20221208,2171,0
3937,20221223,4891,0
25753,20231208,4912,0
9338,20211027,4891,0
21267,20211115,651,0
20687,20211219,4738,0
23266,20220516,3448,0
22372,20210921,651,0
25095,20230226,2171,0
23937,20211112,4891,0
7943,20231020,4507,0
23631,20240107,4891,0
24515,20211021,651,0
24023,20220612,4849,0
40068,20230406,4733,-1
25800,20230514,2171,0
82403,20211119,4912,0
24290,20230211,2171,0
20193,20210617,4849,0
20193,20210617,4912,0
25967,20230904,651,0
24327,20240117,4891,0
25277,20220516,651,0
21841,20220417,4923,0
23841,20221110,2171,0
1428,20210602,4849,0
42533,20230602,466,0
42486,20230531,4733,0
25623,20230430,4849,0
23283,20221110,4891,0
22436,20210923,466,0
20565,20211016,357,0
20565,20211016,466,0
22898,20230303,4733,0
24113,20221008,4738,0
24113,20221008,4891,0
2667,20220312,357,0
20823,20210610,466,0
3465,20230527,4923,0
21325,20220120,4507,0
21325,20220120,4733,0
21325,20220120,4923,0
20684,20231228,3448,0
10349,20221122,4738,0
10349,20221122,4891,0
41141,20220429,4733,1
11386,20240114,2171,0
23774,20220119,2171,0
41140,20240219,4738,-1
10484,20220404,2171,0
23616,20230406,4733,0
23616,20230406,4912,0
23616,20230406,4923,0
20049,20240212,466,0
40680,20231119,4923,0
5006,20221026,4738,0
80648,20210205,651,0
25342,20230111,651,0
21270,20211020,4507,0
24367,20231029,4923,0
2930,20240211,4891,0
2930,20240211,4923,0
2770,20230617,4923,0
20073,20230602,3448,0
23646,20230513,466,0
7745,20220322,3448,0
4588,20230507,357,0
512,20210503,4738,0
20444,20230201,466,0
26015,20211125,4891,0
26015,20211125,4923,0
4005,20220120,4891,0
26163,20221018,4738,0
26163,20221018,4891,0
24177,20221124,4891,0
20624,20220218,651,0
24831,20230402,3448,0
26272,20221008,4923,0
10854,20231216,4891,0
25859,20230206,357,0
25859,20230206,466,0
4824,20220927,4891,0
24762,20220314,4849,0
82267,20211030,4849,0
21294,20211022,466,0
23167,20230506,4507,0
23167,20230506,4738,0
24952,20230515,4733,0
6687,20230208,4923,0
41887,20230603,466,0
181,20210505,4912,0
20435,20230201,4507,0
20435,20230201,4738,0
20435,20230201,4891,0
22571,20211219,4733,0
22208,20230111,2171,0
41617,20230404,466,0
23918,20230529,466,0
22440,20210626,4738,0
43005,20231123,651,0
25750,20211009,4507,0
2012,20230913,2171,0
1933,20240213,4891,0
6023,20211110,4891,0
24134,20211015,4891,0
21444,20211114,2171,0
6709,20211013,4891,0
21684,20220130,3448,0
4233,20220406,4891,0
40690,20231023,651,4
24348,20230107,357,0
40448,20220612,651,-1
20481,20220425,4738,0
20953,20220208,651,0
23889,20230528,3448,0
4398,20220526,651,0
5964,20211205,4507,0
41533,20220305,3448,0
26940,20240321,357,0
42277,20231019,466,0
9067,20230613,4733,0
42047,20231029,3448,0
21717,20221110,4507,0
21717,20221110,4891,0
21717,20221110,4912,0
20162,20221011,4507,0
20162,20221011,4738,0
20162,20221011,4891,0
20162,20221011,4912,0
11008,20220420,466,0
21200,20230402,4849,0
41722,20230111,4733,0
40833,20231124,466,0
24197,20230120,2171,0
1458,20220505,466,0
42649,20230130,4923,0
42022,20220603,4733,0
25356,20230208,3448,0
20577,20220418,4912,0
24051,20231123,2171,0
22036,20231217,466,0
81014,20210403,4849,0
3699,20240213,4507,0
42995,20231125,651,0
7419,20231205,4912,0
6855,20240130,466,0
24495,20231029,2171,0
7952,20221216,4891,0
22744,20240109,4507,0
22744,20240109,4738,0
6491,20230611,4849,0
23213,20221111,3448,0
22255,20220918,4733,0
22255,20220918,4738,0
22255,20220918,4891,0
22255,20220918,4912,0
564,20210513,4733,0
564,20210513,4891,0
5496,20211103,2171,0
11392,20220917,4891,0
26199,20231110,466,0
82634,20220103,4891,0
22561,20230926,3448,0
41664,20220529,4733,0
41664,20220529,4891,0
41664,20220529,4923,0
41879,20230504,651,0
20596,20230402,357,0
20596,20230402,466,0
21293,20220212,4733,0
26044,20221114,4738,0
26044,20221114,4849,0
26044,20221114,4891,0
22762,20220321,4891,0
27641,20231029,4891,0
27267,20231123,357,0
21227,20211101,4738,0
24097,20231028,4507,0
24097,20231028,4891,0
20622,20220513,3448,0
4109,20231110,4923,0
5473,20220220,3448,0
25474,20220416,4849,0
25056,20240227,4849,0
5846,20231003,4507,0
25712,20230926,4507,0
25712,20230926,4891,0
4837,20211127,4849,0
2104,20240211,4891,0
40261,20230608,651,-1
24258,20220322,2171,0
22427,20210923,357,0
25700,20231120,466,0
11500,20230124,4923,0
11244,20231102,4923,0
7624,20240217,3448,0
2818,20220529,466,0
22496,20231123,2171,0
24246,20220313,4507,0
41257,20230327,651,0
43078,20230209,4849,0
43078,20230209,4923,0
21324,20230202,4923,0
25730,20231120,4733,0
25730,20231120,4738,0
21408,20240227,466,0
41691,20221104,4912,0
43060,20220503,3448,0
21378,20231125,4923,0
21225,20211116,4891,0
42709,20240227,4849,0
42709,20240227,4923,0
11073,20221028,4891,0
20161,20221011,4507,0
20161,20221011,4738,0
25017,20221008,4507,0
25017,20221008,4912,0
21581,20240327,466,0
9675,20230913,2171,0
40224,20220412,3448,0
24292,20220509,4849,0
27584,20231228,357,0
27584,20231228,466,0
21081,20230523,4891,0
21032,20231217,4912,0
1766,20210519,4923,0
7648,20220401,2171,0
24359,20231108,2171,0
5643,20221122,4923,0
25320,20230207,4507,0
25320,20230207,4923,0
22410,20230527,4912,0
3118,20230905,651,0
25506,20211211,2171,0
23343,20230507,4849,0
41096,20230508,651,0
25880,20220221,4912,0
20850,20210609,4738,0
3820,20211103,4912,0
22159,20220213,4849,0
25521,20221011,466,0
3598,20211108,4912,0
40021,20230404,357,0
23799,20220318,3448,0
40974,20240329,651,0
24565,20211019,4923,0
24071,20211021,651,0
20626,20230405,4923,0
40312,20220918,651,0
22099,20221106,4849,0
9978,20220221,4912,0
20403,20210609,4849,0
23830,20230919,4923,0
21348,20220314,4733,0
21348,20220314,4849,0
41884,20230601,4733,0
25335,20230305,4507,0
25335,20230305,4891,0
23098,20230104,4738,0
23098,20230104,4891,0
23098,20230104,4923,0
1533,20221002,4912,0
9648,20211101,4891,0
25952,20230925,466,0
23333,20240214,4738,0
23333,20240214,4891,0
21657,20220314,466,0
2062,20211007,3448,0
24021,20230509,2171,0
10925,20230812,4923,0
20314,20211015,4891,0
20314,20211015,4923,0
8908,20220210,3448,0
20583,20220418,4507,0
20583,20220418,4733,0
20583,20220418,4738,0
23459,20230902,4507,0
23459,20230902,4849,0
22388,20220530,4849,0
22388,20220530,4891,0
25060,20220318,3448,0
3639,20240215,2171,0
25216,20230521,4849,0
21319,20230303,466,0
20242,20220612,466,0
20622,20220513,466,0
80665,20210322,4733,0
80665,20210322,4891,0
25564,20230613,3448,0
24298,20230108,4507,0
24298,20230108,4891,0
25198,20240303,4507,0
91,20210504,4891,0
4676,20221017,651,0
20856,20230617,466,0
23694,20231121,466,0
83414,20231010,466,0
41362,20231211,651,-1
21166,20210618,4849,0
1994,20220103,4923,0
20422,20210530,4733,0
24465,20220120,2171,0
23286,20211215,4507,0
23286,20211215,4923,0
24163,20231012,4891,0
24635,20220311,2171,0
25391,20230107,651,0
40948,20240305,3448,0
24110,20221004,3448,0
24638,20220329,2171,0
25494,20211015,4912,0
40398,20221219,357,0
40398,20221219,466,0
43042,20230424,4733,0
43042,20230424,4923,0
24761,20230806,357,0
26982,20231121,4507,0
26982,20231121,4733,0
26982,20231121,4891,0
23153,20230528,4912,0
21433,20230202,651,0
42129,20230529,4891,-1
5924,20230511,2171,0
26696,20240406,651,0
41761,20211217,4738,0
11552,20220529,4891,0
21127,20210605,466,0
5232,20230418,2171,0
20846,20210708,4738,0
24509,20230313,3448,0
400,20210529,466,0
5815,20220606,4891,0
23893,20230407,4507,0
40692,20230930,466,0
20444,20230201,4891,0
20444,20230201,4923,0
22161,20240128,3448,0
22101,20211117,4923,0
42756,20231221,4507,0
42756,20231221,4912,0
41092,20240222,357,0
25925,20231002,357,0
41935,20220318,466,0
24082,20231028,4891,0
11599,20230512,3448,0
20423,20210618,4733,0
24640,20211219,4738,0
24640,20211219,4891,0
42656,20220509,4849,0
8247,20231207,4738,0
9307,20231208,4891,0
24253,20230228,3448,0
42488,20230602,2171,0
8831,20221025,466,0
22027,20220515,2171,0
43078,20230209,3448,-1
22591,20230926,4507,0
22591,20230926,4733,0
22591,20230926,4891,0
20778,20210618,466,0
21164,20210619,357,0
43018,20220318,4891,0
20971,20211022,4738,0
20971,20211022,4912,0
20971,20211022,4923,0
25823,20220213,4733,0
22184,20220218,357,0
24346,20220126,651,0
10596,20230415,4849,0
24339,20240320,2171,0
24670,20230228,4891,0
40074,20230408,2171,0
24674,20220207,2171,0
42704,20240128,4733,-1
42704,20240128,4912,0
25535,20210923,357,0
20224,20210617,4733,0
8701,20230923,357,0
1387,20210606,4849,0
24252,20221224,4923,0
4592,20220112,4912,0
24043,20220612,4507,0
24043,20220612,4891,0
26260,20210923,651,0
8824,20221025,357,0
7243,20220405,4923,0
41673,20230822,2171,0
24671,20220212,4507,0
24671,20220212,4733,0
24671,20220212,4738,0
24671,20220212,4912,0
20595,20220218,466,0
8021,20230611,4738,0
8021,20230611,4849,0
20770,20210619,4507,0
40491,20220418,3448,0
202,20210410,466,0
26246,20220212,4507,0
26246,20220212,4733,0
26246,20220212,4849,0
5345,20240320,357,0
83341,20230428,357,0
83341,20230428,466,0
24738,20240130,2171,0
22373,20211020,2171,0
10496,20220605,3448,0
20351,20240316,4891,0
20351,20240316,4923,0
6854,20220529,4891,0
23340,20220419,357,0
11661,20211104,4912,0
24182,20220103,4912,0
2972,20230523,4912,0
41984,20230928,4507,0
10540,20221222,466,0
11394,20231216,4891,0
22746,20240319,4507,0
22746,20240319,4923,0
9404,20230420,651,0
22807,20211015,3448,0
6514,20211112,357,0
80666,20210402,651,0
20782,20240313,2171,0
22822,20211216,4923,0
20558,20231231,4891,0
9976,20240229,4891,0
21084,20220321,2171,0
25424,20220210,4738,0
21352,20230112,4738,0
20436,20221207,4507,0
22434,20221008,466,0
40109,20230503,4733,0
7033,20221214,651,0
25157,20240327,3448,0
20479,20221209,4923,0
6533,20231009,357,0
23093,20220109,357,0
41605,20220316,466,0
20265,20220417,4733,0
20265,20220417,4738,0
20265,20220417,4912,0
343,20210430,651,0
80664,20210402,357,0
20175,20210927,4891,0
25351,20240102,4849,0
41637,20230404,2171,0
24381,20211128,4923,0
21808,20230525,4891,0
22847,20211114,4849,0
80654,20210205,2171,0
4296,20211001,4849,0
2450,20231103,3448,0
3810,20231003,651,0
42590,20221126,4507,0
42590,20221126,4923,0
6798,20240117,4923,0
21911,20211208,4891,0
5912,20230326,2171,0
83318,20230428,466,0
23055,20211220,4923,0
1467,20221220,4733,0
21354,20230308,4733,0
23606,20230202,357,0
23606,20230202,466,0
25334,20230303,2171,0
20194,20230409,3448,0
42499,20220514,4912,-1
42499,20220514,4923,0
21275,20221009,651,0
22340,20220414,357,0
22340,20220414,466,0
40551,20230427,4507,0
40551,20230427,4923,0
4807,20231009,357,0
24085,20231123,357,0
24083,20231123,4912,0
10213,20240215,4849,0
25053,20230421,4507,0
4088,20220204,357,0
21064,20230926,4912,0
25754,20231012,651,0
40119,20230504,4738,0
40095,20230502,4733,0
42628,20220510,357,0
21529,20220210,466,0
22343,20230408,466,0
21840,20211219,4738,0
21840,20211219,4849,0
23841,20221110,4891,0
23841,20221110,4923,0
9523,20230924,4507,0
24427,20230108,4507,0
24427,20230108,4738,0
24427,20230108,4849,0
8156,20220527,4912,0
20774,20210522,4733,0
20774,20210522,4923,0
25635,20231014,4923,0
22171,20220218,4891,0
24963,20220321,2171,0
7226,20220323,2171,0
26007,20211215,4507,0
26007,20211215,4891,0
26007,20211215,4923,0
42538,20220417,357,0
20094,20210609,4507,0
20597,20230112,2171,0
22977,20221028,4891,0
20462,20230202,4849,0
20462,20230202,4912,0
20462,20230202,4923,0
1137,20230904,4733,0
5375,20231021,2171,0
42585,20231215,2171,0
20219,20210628,357,0
40542,20240319,651,0
8791,20211129,4912,0
41756,20211218,651,0
1517,20211031,4891,0
23439,20211009,4738,0
10942,20221020,4912,0
112,20210410,651,0
22172,20230303,651,0
7968,20211129,3448,0
21329,20220120,4891,0
140,20210412,4507,0
24579,20220213,466,0
83463,20240313,4849,0
42665,20220217,3448,0
452,20210511,4507,0
10803,20220530,651,0
22959,20240309,2171,0
21205,20210620,651,0
42759,20220910,651,-1
10177,20231018,4738,0
41629,20240305,4923,0
80859,20210321,4912,0
179,20210428,4891,0
179,20210428,4912,0
1677,20231004,466,0
10775,20230815,466,0
6180,20240108,4849,0
6856,20220123,2171,0
25108,20220610,4891,0
5253,20230520,466,0
22296,20230430,466,0
22080,20230529,4849,0
20070,20230405,4849,0
21234,20211117,4738,0
24391,20221111,4891,0
20194,20230409,2171,0
9423,20231205,4738,0
20670,20211220,651,0
42229,20230814,3448,0
41724,20230908,4923,0
24791,20220211,651,0
6966,20231111,3448,0
42722,20240127,4507,-1
20895,20210628,4849,0
3677,20220205,3448,0
22221,20230406,4923,0
24539,20231220,4912,0
40908,20230212,4923,0
6553,20230620,4507,0
23848,20231231,2171,0
22494,20231123,2171,0
40274,20220412,466,0
23003,20220213,4733,0
23003,20220213,4849,0
23603,20220103,466,0
21025,20240130,4507,0
21025,20240130,4849,0
21025,20240130,4891,0
41669,20220511,3448,-1
5514,20211013,4923,0
24668,20221110,4507,0
24668,20221110,4733,0
24668,20221110,4849,0
24668,20221110,4891,0
41618,20230404,4891,0
4117,20221122,4923,0
27228,20231123,4733,0
22214,20220218,4733,0
22214,20220218,4891,0
21513,20230201,466,0
8739,20211028,357,0
11504,20240312,651,0
20622,20220513,4733,0
40524,20220505,4891,0
42020,20230922,4738,0
24357,20211014,4912,0
5876,20231228,4891,0
24124,20211015,4891,0
9931,20220301,3448,0
41943,20230928,4738,0
40443,20230604,4733,0
40443,20230604,4912,0
40443,20230604,4923,0
42500,20220529,3448,-1
43037,20230308,4923,-1
24953,20220322,466,0
41532,20240106,4891,0
83325,20230428,466,0
5124,20231231,4849,0
40451,20240222,4738,0
22108,20210923,4891,0
22108,20210923,4923,0
25903,20220414,3448,0
23338,20220419,4507,0
23338,20220419,4849,0
22271,20231108,4738,0
20638,20220414,4507,0
20638,20220414,4738,0
3255,20221115,4891,0
82401,20211120,466,0
20966,20231029,3448,0
11874,20220130,3448,0
5931,20230618,4507,0
24205,20230228,4891,0
22186,20220218,357,0
22186,20220218,466,0
23657,20211120,466,0
25699,20230926,4738,0
25699,20230926,4923,0
24691,20211015,4912,0
25205,20230414,2171,0
21874,20230806,466,0
42758,20231221,2171,0
41626,20230502,4849,0
3513,20230111,466,0
8203,20240114,4912,0
24194,20230419,4733,0
20812,20230926,4891,0
22287,20230913,4849,0
24380,20230829,4507,0
21555,20220307,651,0
7261,20211211,3448,0
1719,20230917,4923,0
20926,20210628,357,0
42267,20230814,4849,0
42267,20230814,4912,0
25803,20220417,4507,0
25803,20220417,4733,0
25803,20220417,4738,0
23875,20230529,4507,0
23875,20230529,4738,0
22735,20240105,651,0
11958,20220505,4923,0
3874,20230127,466,0
24399,20211117,4733,0
24399,20211117,4891,0
4277,20231006,4738,0
4306,20211024,357,0
42946,20230909,651,0
11201,20211104,4507,0
22644,20230303,357,0
23471,20240317,4733,0
23001,20220204,4849,0
9338,20211027,466,0
23888,20240313,4507,0
11673,20231202,4507,0
11673,20231202,4891,0
11673,20231202,4923,0
42268,20231030,2171,0
20998,20211117,2171,0
43042,20230424,651,0
21232,20211120,4733,0
21232,20211120,4891,0
5671,20220406,4507,0
20629,20230129,4733,0
20640,20220314,466,0
24668,20221110,651,0
24183,20231202,4733,0
42800,20240127,4738,0
20351,20240316,466,0
24294,20220512,651,0
24473,20231231,466,0
9524,20211101,4912,0
6292,20220109,466,0
41795,20220302,466,0
41244,20240217,2171,-1
3065,20230410,3448,0
8973,20211029,357,0
40550,20230427,357,0
40550,20230427,466,0
22156,20220604,4912,0
23798,20220120,4849,0
23798,20220120,4891,0
25547,20211021,651,0
26200,20230310,4891,0
6416,20211108,4923,0
2740,20221026,466,0
22051,20220420,651,0
42115,20230603,4849,0
6958,20231102,4923,0
1461,20240409,4912,0
22326,20220516,3448,0
20947,20221205,4738,0
41683,20231007,4891,0
23415,20211218,4891,0
23153,20230528,357,0
41156,20240220,2171,0
24047,20220612,466,0
26294,20231123,4507,0
273,20210408,4738,0
24114,20230207,4891,0
24333,20220511,651,0
40269,20220131,4891,0
25377,20221104,4849,0
25377,20221104,4912,0
25377,20221104,4923,0
22756,20220416,466,0
20794,20230828,4923,0
3634,20240215,357,0
24105,20231020,2171,0
24657,20230414,2171,0
21973,20220413,4923,0
24800,20220316,357,0
22190,20230406,357,0
22190,20230406,466,0
20245,20210619,357,0
20245,20210619,466,0
20940,20211101,4891,0
20505,20210627,466,0
21599,20230829,4912,0
25310,20240131,651,0
25356,20230208,466,0
81069,20210401,4849,0
40307,20220910,4507,0
40307,20220910,4738,0
8773,20211116,3448,0
11801,20230121,466,0
43035,20220227,2171,0
23745,20230207,357,0
23128,20230523,2171,0
21708,20231002,357,0
21708,20231002,466,0
22884,20221205,651,0
40485,20220612,4733,0
40485,20220612,4912,0
22065,20230328,4738,0
8996,20221020,357,0
20645,20220120,357,0
7770,20211112,4733,0
42996,20231123,4923,0
9572,20220427,4738,0
20734,20210620,357,0
20734,20210620,466,0
23751,20230107,4912,0
23113,20220421,466,0
8031,20220402,357,0
4363,20230416,466,0
22713,20211116,4849,0
41908,20230312,4849,0
41746,20230402,4733,0
41746,20230402,4738,0
23352,20220413,651,0
23708,20220109,4891,0
80641,20210107,357,0
22813,20230925,4507,0
22813,20230925,4891,0
26228,20220307,4891,0
9749,20230127,4912,0
41124,20240329,4891,0
2354,20220105,2171,0
20180,20230812,466,0
25876,20220414,2171,0
40250,20220613,4507,0
4842,20210930,4891,0
25357,20230207,4849,0
25357,20230207,4891,0
25357,20230207,4912,0
20411,20210617,466,0
25310,20240131,4849,0
25310,20240131,4912,0
7033,20221214,466,0
20981,20231123,4738,0
2160,20210516,466,0
25864,20220125,2171,0
10273,20221214,651,0
21578,20220212,357,0
21578,20220212,466,0
21100,20230524,651,0
21540,20220114,466,0
26797,20231121,4738,0
26797,20231121,4891,0
41914,20230504,2171,0
26056,20220221,4891,0
24309,20230207,4507,0
24309,20230207,4738,0
22172,20230303,4507,0
9409,20220408,4507,0
11473,20230410,4891,0
42687,20240128,4507,0
25815,20230316,3448,0
3326,20220420,3448,0
20675,20211219,651,0
25245,20231002,4891,0
24774,20211211,4891,0
23091,20220205,4849,0
23726,20230205,4923,0
25336,20220314,4738,0
25336,20220314,4923,0
21394,20231120,4849,0
42552,20231029,651,0
20857,20230620,4507,0
26802,20230927,4733,0
26802,20230927,4923,0
6054,20240212,2171,0
24511,20231031,4738,0
23213,20221111,4891,0
8622,20231021,4891,0
25141,20220313,4891,0
20365,20211119,4738,0
2543,20220308,4912,0
3733,20220327,4849,0
23072,20220202,4923,0
22691,20220417,651,0
8162,20230527,4507,0
4116,20220407,357,0
4116,20220407,466,0
42284,20231015,4507,-1
42284,20231015,4733,0
42284,20231015,4849,0
42284,20231015,4912,0
27641,20231029,2171,0
21040,20211111,4733,0
25613,20220428,4507,0
25613,20220428,4923,0
25052,20220416,466,0
40527,20230504,3448,0
42625,20230428,4891,0
42625,20230428,4923,0
25783,20230401,466,0
6915,20230514,3448,0
41495,20230317,651,-1
42531,20230501,357,0
42531,20230501,466,0
1864,20211002,651,0
26069,20221009,651,0
4596,20220406,466,0
7222,20220106,4891,0
24797,20220225,4733,0
24797,20220225,4738,0
26173,20210921,4507,0
26173,20210921,4738,0
26173,20210921,4891,0
26173,20210921,4923,0
8401,20211110,3448,0
10392,20231110,4891,0
5491,20231012,357,0
40689,20231124,4733,0
24201,20230108,466,0
24761,20230806,2171,0
22522,20211023,3448,0
23800,20230914,4507,0
23800,20230914,4849,0
22604,20221111,4507,0
24343,20240229,4891,0
41132,20220525,466,0
40943,20220430,4733,0
7261,20211211,4912,0
25645,20221011,4733,0
25645,20221011,4891,0
25645,20221011,4923,0
80656,20210202,357,0
83344,20230428,2171,0
24925,20230410,4738,0
23002,20230202,4507,0
23002,20230202,4912,0
23002,20230202,4923,0
23073,20220221,4849,0
23073,20220221,4912,0
3387,20220918,4923,0
20815,20240114,2171,0
21305,20220314,4733,0
83319,20230428,4849,0
83319,20230428,4891,0
83319,20230428,4923,0
20679,20221104,4733,0
20679,20221104,4891,0
21241,20211020,4912,0
24512,20231109,2171,0
20504,20210530,4891,0
24467,20221111,466,0
42046,20221018,4738,0
24800,20220316,4507,0
21683,20230201,4891,0
4415,20221225,4923,0
40149,20230208,4733,0
286,20210420,651,0
22807,20211015,466,0
8661,20240114,4733,0
3789,20231207,357,0
25004,20220513,651,0
40653,20230427,4507,0
25798,20231228,2171,0
25681,20221105,4912,0
42012,20221115,4738,0
42012,20221115,4912,0
20532,20210923,466,0
21377,20221106,357,0
21764,20210927,4891,0
20336,20221130,3448,0
26252,20220327,2171,0
22843,20230929,4733,0
22843,20230929,4738,0
22843,20230929,4849,0
22688,20221225,4738,0
40299,20220917,4738,-1
42645,20240322,3448,0
2686,20220407,4891,0
23182,20240321,3448,0
25343,20230206,4738,0
1668,20231005,651,0
2290,20220917,4849,0
40486,20220612,4912,0
22415,20221106,466,0
7043,20220207,4891,0
22721,20230406,4507,0
22721,20230406,4733,0
22721,20230406,4923,0
42589,20221126,4849,0
40159,20231101,651,0
25420,20220922,2171,0
27801,20231230,3448,0
4761,20220421,4507,0
20599,20230209,4891,0
20599,20230209,4912,0
83342,20230428,2171,0
21703,20220114,357,0
21703,20220114,466,0
6436,20240317,4891,0
11838,20231103,4912,0
25135,20220426,466,0
83353,20230428,4507,0
83353,20230428,4923,0
21100,20230524,2171,0
23641,20220612,3448,0
2684,20220408,2171,0
80663,20210322,466,0
9570,20220528,4923,0
2278,20211104,4733,0
24982,20230331,4507,0
23040,20230915,357,0
3027,20220208,3448,0
41294,20240309,4738,0
41294,20240309,4912,0
42656,20220509,3448,0
23477,20240311,651,0
22451,20230424,3448,0
9492,20221027,4733,0
24441,20230126,4738,0
25366,20231228,4912,0
21403,20230104,4733,0
8322,20220126,2171,0
24232,20240320,4733,0
24232,20240320,4738,0
24232,20240320,4891,0
3273,20221028,4923,0
7925,20240130,4849,0
20235,20210522,357,0
6752,20211127,4923,0
21628,20230208,466,0
26042,20220121,2171,0
11764,20221224,466,0
8194,20240212,4923,0
20242,20220612,4507,0
20242,20220612,4912,0
22337,20220321,4891,0
1564,20231214,357,0
22338,20220218,2171,0
24480,20220315,3448,0
7093,20240108,4891,0
25786,20231228,3448,0
40482,20220418,651,0
23261,20230401,2171,0
26207,20230201,466,0
43035,20220227,3448,0
6972,20230915,4912,0
6972,20230915,4923,0
40492,20220418,2171,0
24727,20230606,2171,0
26070,20220217,357,0
21348,20220314,651,0
21275,20221009,4891,0
7048,20240102,4891,0
25774,20230312,466,0
21931,20240316,4912,0
23789,20230402,357,0
24348,20230107,2171,0
4715,20220210,4733,0
82406,20211118,651,-1
4117,20221122,2171,0
22823,20231111,3448,0
2797,20230521,466,0
23437,20230806,651,0
10782,20230620,4733,0
6891,20240212,2171,0
20756,20230505,466,0
20299,20210626,4733,0
42385,20240319,4912,0
21307,20211022,4507,0
21307,20211022,4912,0
23569,20220310,4891,0
21664,20220430,3448,0
7085,20231207,357,0
24103,20220121,357,0
11546,20220326,3448,0
24228,20230506,466,0
23597,20230108,4733,0
23597,20230108,4738,0
40147,20230502,4507,0
22411,20211119,3448,0
24467,20221111,3448,0
10307,20220930,4891,0
11852,20231004,357,0
11852,20231004,466,0
2535,20221219,4891,0
24327,20240117,3448,0
3832,20211102,3448,0
21328,20240223,357,0
23563,20230325,4912,0
42946,20230909,3448,-1
22204,20220413,651,0
9650,20211030,4891,0
3284,20220104,651,0
24228,20230506,4507,0
24228,20230506,4849,0
26211,20230228,4923,0
6665,20211127,4923,0
20822,20210621,4891,0
3810,20231003,466,0
25188,20230104,2171,0
23379,20220513,4891,0
2741,20221027,4733,0
23386,20230406,4733,0
6962,20231004,466,0
